rid,llid,dt,warning,lat,lng,spd_knots,bearing,mag_var
37,8,2022-05-19 06:59:43 Z,A,49.499218,5.9460815,0.383775224,,
38,8,2022-05-19 06:59:44 Z,A,49.499239,5.946104666666667,0.326157496,,
39,8,2022-05-19 06:59:45 Z,A,49.49925733333333,5.946125666666667,0.389948552,,
40,8,2022-05-19 06:59:46 Z,A,49.499282666666666,5.946144666666667,0.5180451079999999,,
41,9,2022-05-19 06:59:47 Z,A,49.49929766666666,5.946156,0.62247724,,
42,9,2022-05-19 06:59:48 Z,A,49.499309833333335,5.946162,0.677008304,,
43,9,2022-05-19 06:59:49 Z,A,49.49932716666667,5.9461835,0.354451916,,
44,9,2022-05-19 06:59:50 Z,A,49.499339,5.9461941666666664,0.298891964,,
45,9,2022-05-19 06:59:51 Z,A,49.499357,5.946217166666667,0.618876132,,
46,10,2022-05-19 06:59:52 Z,A,49.49937283333333,5.946225166666666,0.8730114680000001,72.51,
47,10,2022-05-19 06:59:53 Z,A,49.49939066666666,5.9462443333333335,1.025286892,49.16,
48,10,2022-05-19 06:59:54 Z,A,49.49941483333333,5.946260166666667,1.387455468,29.33,
49,10,2022-05-19 06:59:55 Z,A,49.4994255,5.946281666666667,1.375623256,35.79,
50,10,2022-05-19 06:59:56 Z,A,49.49943716666667,5.946309833333333,1.381796584,37.97,
51,11,2022-05-19 06:59:57 Z,A,49.499429666666664,5.946321666666667,0.746972688,45.19,
52,11,2022-05-19 06:59:58 Z,A,49.4994385,5.9463341666666665,0.8719825800000001,45.12,
53,11,2022-05-19 06:59:59 Z,A,49.499448,5.946351833333333,1.174475652,37.11,
54,11,2022-05-19 07:00:00 Z,A,49.49945866666667,5.94637,1.299485544,36.77,
55,11,2022-05-19 07:00:01 Z,A,49.49947066666667,5.946383333333333,1.123545696,32.61,
56,12,2022-05-19 07:00:02 Z,A,49.49948583333333,5.9464033333333335,1.032489108,32.51,
57,12,2022-05-19 07:00:03 Z,A,49.4994995,5.946422166666666,1.058211308,34.65,
58,12,2022-05-19 07:00:04 Z,A,49.499510666666666,5.946434666666667,0.8740403560000001,35.70,
59,12,2022-05-19 07:00:05 Z,A,49.499522,5.946445166666667,0.908508104,27.99,
60,12,2022-05-19 07:00:06 Z,A,49.499535,5.9464555,0.9964780280000001,16.12,
61,13,2022-05-19 07:00:07 Z,A,49.4995465,5.946465333333333,0.971784716,14.54,
62,13,2022-05-19 07:00:08 Z,A,49.49956433333333,5.946474333333334,1.104511268,16.10,
63,13,2022-05-19 07:00:09 Z,A,49.49958266666667,5.946480333333334,1.38385436,16.49,
64,13,2022-05-19 07:00:10 Z,A,49.499599833333335,5.946488666666666,1.5093786960000002,16.68,
65,13,2022-05-19 07:00:11 Z,A,49.499616333333336,5.946495666666666,1.5407597800000001,17.80,
66,14,2022-05-19 07:00:12 Z,A,49.499631,5.946502833333334,1.5093786960000002,18.42,
67,14,2022-05-19 07:00:13 Z,A,49.499647,5.946509333333333,1.5304709,19.39,
